Relacion; Herrera (freq. relat.); P2 (freq. relat.);Pacheco (freq. relat.);Media;SD;Herrera (z-score);P2 (z-score);Pacheco;P2vsHerrera;P2vsPacheco
NC RG I;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VM PD P0;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DP NP NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS CC PI;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
SP PP Z;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DP VM VS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VA VM AQ;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DP VM VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS SP PT;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
SP PR VA;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
CC VS AP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NC PR Z;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DI AQ SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VA VM DD;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PR NC NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
SP PD AQ;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
NC PR I;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
RG PP PR;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
RG PP PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AQ DD CS;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CC VS CS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DE AQ NP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VA VM DP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PR NC PI;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
SP CS NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC P0 SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
RG PE RG;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
SP CS NP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
RG PP RN;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
SP PD CC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
SP PD DP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PR PR NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
SP VS PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
SP PD DA;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DD DA PI;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
AP PP PR;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS RN NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PT RG RN;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DD AQ RG;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
Z CC Z;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PP RG VA;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DP AQ CS;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AP SP PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP CC PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AQ PT DA;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI VS AP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP RN RG;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
I RG NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
I RG NP;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
PD RG RN;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PT PT VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP DP NP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PI VS CC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
RN RG I;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS VS NP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP SP NP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PT NP VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS PR VS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PD RG PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI VS DA;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP NC CC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PP AO NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PD RG PR;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI VS DP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PI NC PR;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ VM PI;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
PI PR NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS VS PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS VS PR;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CC I PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AQ AP RG;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS VS PI;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ AP SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AP NC CS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC PR PR;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS PR P0;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CC NP AP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CC I NP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PR NP CC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI NC SP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VS VS PD;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PP CS DI;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CC NP DI;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP CC NP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
P0 RG DP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS PR RG;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AP RN SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
P0 DI NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NP AQ PT;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PT NP PP;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
AQ AP PR;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS NC PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC CC VA;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DA RG AP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ NP PT;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ PT NP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC NC DD;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS PR NP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS NC RN;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DA RG CS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DA RG DA;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DA DI NP;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
PR VM DT;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI RN VM;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ AP DP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PT AQ CS;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ NP RN;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NC VS NP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PP CS NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ VM I;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
I RG RG;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DD AQ DP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS CS Z;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
AQ PT P0;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VS CS DI;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
Z CS CS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DD SP DP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DD SP DA;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
I RG PP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ PI SP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NP DA RG;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS NC P0;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PP VS PR;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PD DA VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
SP PD VS;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
RN CS P0;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC PD CC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VS NC RN;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NP RG PD;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
RN CS NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
P0 AQ RG;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PD RG CC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
Z NC VA;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC AO CS;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DI RG CS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NP DI NP;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
PI DP NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AQ PI VM;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VS NC PP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NP DT NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
P0 AQ PP;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
AQ PI VS;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AP SP DD;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VS PR RN;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
P0 RG VM;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PI NC AQ;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI SP RG;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
I I AQ;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
Z NC RN;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
P0 AQ NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VS PR PP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
Z NC RG;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DP CC NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VA VS VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS VS AP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI CC P0;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VA VS VS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS I AQ;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PR CS SP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI SP PI;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS CS P0;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PI SP PR;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PT AQ PP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VS PR P0;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
Z NC PR;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
Z NC PP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DP CC PP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
Z NC PI;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS VS DI;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PT DA PR;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
PT AQ SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NC SP VA;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS VS CS;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DP NC AO;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NC PR CS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC PR DD;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC PR DI;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DA RG SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
Z VM CC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PT DA NP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DD SP PR;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PI CC SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
I I CS;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
PI SP DD;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CC PD RG;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS CS CS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DP DP NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VM PP PT;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI SP CS;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC PD RN;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VM PP PI;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NP RG CC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP DP AQ;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DP SP DA;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DA RG NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
RN CS SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VS NC NP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DP CC SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DA RG NP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NP RG DP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
RN CS RG;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PT AQ VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC NC RN;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NP RG DI;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DP CC VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VA VS NC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PD RG DD;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
DA RG PT;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PD RG DP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DA RG PR;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NC NC PI;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VM I SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
SP DD CC;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS PP I;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AQ P0 NC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NC PD SP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC AQ DD;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NC AO PR;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP CS AQ;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC AQ DT;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
RG DI CC;0;0;0,21;0,07;0,121243557;-0,577350269;-0,577350269;1,154700538;0;1,732050808
VS CC SP;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AP CS CC;0;0,04;0;0,013333333;0,023094011;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VA NC VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
RG I SP;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP VS VM;0,03;0;0;0,01;0,017320508;1,154700538;-0,577350269;-0,577350269;1,732050808;0
